id,name,score,age
5114,User5114,91,30
5115,User5115,92,31
5116,User5116,93,32
5117,User5117,94,33
5118,User5118,95,34
5119,User5119,96,35
5120,User5120,97,36
5121,User5121,98,37
5122,User5122,99,38
5123,User5123,100,39
5124,User5124,80,40
5125,User5125,81,41
5126,User5126,82,42
5127,User5127,83,43
5128,User5128,84,44
5129,User5129,85,45
5130,User5130,86,46
5131,User5131,87,47
5132,User5132,88,48
5133,User5133,89,20
5134,User5134,90,21
5135,User5135,91,22
5136,User5136,92,23
5137,User5137,93,24
5138,User5138,94,25
5139,User5139,95,26
5140,User5140,96,27
5141,User5141,97,28
5142,User5142,98,29
5143,User5143,99,30
5144,User5144,100,31
5145,User5145,80,32
5146,User5146,81,33
5147,User5147,82,34
5148,User5148,83,35
5149,User5149,84,36
5150,User5150,85,37
5151,User5151,86,38
5152,User5152,87,39
5153,User5153,88,40
5154,User5154,89,41
5155,User5155,90,42
5156,User5156,91,43
5157,User5157,92,44
5158,User5158,93,45
5159,User5159,94,46
5160,User5160,95,47
5161,User5161,96,48
5162,User5162,97,20
5163,User5163,98,21
5164,User5164,99,22
5165,User5165,100,23
5166,User5166,80,24
5167,User5167,81,25
5168,User5168,82,26
5169,User5169,83,27
5170,User5170,84,28
5171,User5171,85,29
5172,User5172,86,30
5173,User5173,87,31
5174,User5174,88,32
5175,User5175,89,33
5176,User5176,90,34
5177,User5177,91,35
5178,User5178,92,36
5179,User5179,93,37
5180,User5180,94,38
5181,User5181,95,39
5182,User5182,96,40
5183,User5183,97,41
5184,User5184,98,42
5185,User5185,99,43
5186,User5186,100,44
5187,User5187,80,45
5188,User5188,81,46
5189,User5189,82,47
5190,User5190,83,48
5191,User5191,84,20
5192,User5192,85,21
5193,User5193,86,22
5194,User5194,87,23
5195,User5195,88,24
5196,User5196,89,25
5197,User5197,90,26
5198,User5198,91,27
5199,User5199,92,28
5200,User5200,93,29
5201,User5201,94,30
5202,User5202,95,31
5203,User5203,96,32
5204,User5204,97,33
5205,User5205,98,34
5206,User5206,99,35
5207,User5207,100,36
5208,User5208,80,37
5209,User5209,81,38
5210,User5210,82,39
5211,User5211,83,40
5212,User5212,84,41
5213,User5213,85,42
5214,User5214,86,43
5215,User5215,87,44
5216,User5216,88,45
5217,User5217,89,46
5218,User5218,90,47
5219,User5219,91,48
5220,User5220,92,20
5221,User5221,93,21
5222,User5222,94,22
5223,User5223,95,23
5224,User5224,96,24
5225,User5225,97,25
5226,User5226,98,26
5227,User5227,99,27
5228,User5228,100,28
5229,User5229,80,29
5230,User5230,81,30
5231,User5231,82,31
5232,User5232,83,32
5233,User5233,84,33
5234,User5234,85,34
5235,User5235,86,35
5236,User5236,87,36
5237,User5237,88,37
5238,User5238,89,38
5239,User5239,90,39
5240,User5240,91,40
5241,User5241,92,41
5242,User5242,93,42
5243,User5243,94,43
5244,User5244,95,44
5245,User5245,96,45
5246,User5246,97,46
5247,User5247,98,47
5248,User5248,99,48
5249,User5249,100,20
5250,User5250,80,21
5251,User5251,81,22
5252,User5252,82,23
5253,User5253,83,24
5254,User5254,84,25
5255,User5255,85,26
5256,User5256,86,27
5257,User5257,87,28
5258,User5258,88,29
5259,User5259,89,30
5260,User5260,90,31
5261,User5261,91,32
5262,User5262,92,33
5263,User5263,93,34
5264,User5264,94,35
5265,User5265,95,36
5266,User5266,96,37
5267,User5267,97,38
5268,User5268,98,39
5269,User5269,99,40
5270,User5270,100,41
5271,User5271,80,42
5272,User5272,81,43
5273,User5273,82,44
5274,User5274,83,45
5275,User5275,84,46
5276,User5276,85,47
5277,User5277,86,48
5278,User5278,87,20
5279,User5279,88,21
5280,User5280,89,22
5281,User5281,90,23
5282,User5282,91,24
5283,User5283,92,25
5284,User5284,93,26
5285,User5285,94,27
5286,User5286,95,28
5287,User5287,96,29
5288,User5288,97,30
5289,User5289,98,31
5290,User5290,99,32
5291,User5291,100,33
5292,User5292,80,34
5293,User5293,81,35
5294,User5294,82,36
5295,User5295,83,37
5296,User5296,84,38
5297,User5297,85,39
5298,User5298,86,40
5299,User5299,87,41
5300,User5300,88,42
5301,User5301,89,43
5302,User5302,90,44
5303,User5303,91,45
5304,User5304,92,46
5305,User5305,93,47
5306,User5306,94,48
5307,User5307,95,20
5308,User5308,96,21
5309,User5309,97,22
5310,User5310,98,23
5311,User5311,99,24
5312,User5312,100,25
5313,User5313,80,26
5314,User5314,81,27
5315,User5315,82,28
5316,User5316,83,29
5317,User5317,84,30
5318,User5318,85,31
5319,User5319,86,32
5320,User5320,87,33
5321,User5321,88,34
5322,User5322,89,35
5323,User5323,90,36
5324,User5324,91,37
5325,User5325,92,38
5326,User5326,93,39
5327,User5327,94,40
5328,User5328,95,41
5329,User5329,96,42
5330,User5330,97,43
5331,User5331,98,44
5332,User5332,99,45
5333,User5333,100,46
5334,User5334,80,47
5335,User5335,81,48
5336,User5336,82,20
5337,User5337,83,21
5338,User5338,84,22
5339,User5339,85,23
5340,User5340,86,24
5341,User5341,87,25
5342,User5342,88,26
5343,User5343,89,27
5344,User5344,90,28
5345,User5345,91,29
5346,User5346,92,30
5347,User5347,93,31
5348,User5348,94,32
5349,User5349,95,33
5350,User5350,96,34
5351,User5351,97,35
5352,User5352,98,36
5353,User5353,99,37
5354,User5354,100,38
5355,User5355,80,39
5356,User5356,81,40
5357,User5357,82,41
5358,User5358,83,42
5359,User5359,84,43
5360,User5360,85,44
5361,User5361,86,45
5362,User5362,87,46
5363,User5363,88,47
5364,User5364,89,48
5365,User5365,90,20
5366,User5366,91,21
5367,User5367,92,22
5368,User5368,93,23
5369,User5369,94,24
5370,User5370,95,25
5371,User5371,96,26
5372,User5372,97,27
5373,User5373,98,28
5374,User5374,99,29
5375,User5375,100,30
5376,User5376,80,31
5377,User5377,81,32
5378,User5378,82,33
5379,User5379,83,34
5380,User5380,84,35
5381,User5381,85,36
5382,User5382,86,37
5383,User5383,87,38
5384,User5384,88,39
5385,User5385,89,40
5386,User5386,90,41
5387,User5387,91,42
5388,User5388,92,43
5389,User5389,93,44
5390,User5390,94,45
5391,User5391,95,46
5392,User5392,96,47
5393,User5393,97,48
5394,User5394,98,20
5395,User5395,99,21
5396,User5396,100,22
5397,User5397,80,23
5398,User5398,81,24
5399,User5399,82,25
5400,User5400,83,26
5401,User5401,84,27
5402,User5402,85,28
5403,User5403,86,29
5404,User5404,87,30
5405,User5405,88,31
5406,User5406,89,32
5407,User5407,90,33
5408,User5408,91,34
5409,User5409,92,35
5410,User5410,93,36
5411,User5411,94,37
5412,User5412,95,38
5413,User5413,96,39
5414,User5414,97,40
5415,User5415,98,41
5416,User5416,99,42
5417,User5417,100,43
5418,User5418,80,44
5419,User5419,81,45
5420,User5420,82,46
5421,User5421,83,47
5422,User5422,84,48
5423,User5423,85,20
5424,User5424,86,21
5425,User5425,87,22
5426,User5426,88,23
5427,User5427,89,24
5428,User5428,90,25
5429,User5429,91,26
5430,User5430,92,27
5431,User5431,93,28
5432,User5432,94,29
5433,User5433,95,30
5434,User5434,96,31
5435,User5435,97,32
5436,User5436,98,33
5437,User5437,99,34
5438,User5438,100,35
5439,User5439,80,36
5440,User5440,81,37
5441,User5441,82,38
5442,User5442,83,39
5443,User5443,84,40
5444,User5444,85,41
5445,User5445,86,42
5446,User5446,87,43
5447,User5447,88,44
5448,User5448,89,45
5449,User5449,90,46
5450,User5450,91,47
5451,User5451,92,48
5452,User5452,93,20
5453,User5453,94,21
5454,User5454,95,22
5455,User5455,96,23
5456,User5456,97,24
5457,User5457,98,25
5458,User5458,99,26
5459,User5459,100,27
5460,User5460,80,28
5461,User5461,81,29
5462,User5462,82,30
5463,User5463,83,31
5464,User5464,84,32
5465,User5465,85,33
5466,User5466,86,34
5467,User5467,87,35
5468,User5468,88,36
5469,User5469,89,37
5470,User5470,90,38
5471,User5471,91,39
5472,User5472,92,40
5473,User5473,93,41
5474,User5474,94,42
5475,User5475,95,43
5476,User5476,96,44
5477,User5477,97,45
5478,User5478,98,46
5479,User5479,99,47
5480,User5480,100,48
5481,User5481,80,20
5482,User5482,81,21
5483,User5483,82,22
5484,User5484,83,23
5485,User5485,84,24
5486,User5486,85,25
5487,User5487,86,26
5488,User5488,87,27
5489,User5489,88,28
5490,User5490,89,29
5491,User5491,90,30
5492,User5492,91,31
5493,User5493,92,32
5494,User5494,93,33
5495,User5495,94,34
5496,User5496,95,35
5497,User5497,96,36
5498,User5498,97,37
5499,User5499,98,38
5500,User5500,99,39
5501,User5501,100,40
5502,User5502,80,41
5503,User5503,81,42
5504,User5504,82,43
5505,User5505,83,44
5506,User5506,84,45
5507,User5507,85,46
5508,User5508,86,47
5509,User5509,87,48
5510,User5510,88,20
5511,User5511,89,21
5512,User5512,90,22
5513,User5513,91,23
5514,User5514,92,24
5515,User5515,93,25
5516,User5516,94,26
5517,User5517,95,27
5518,User5518,96,28
5519,User5519,97,29
5520,User5520,98,30
5521,User5521,99,31
5522,User5522,100,32
5523,User5523,80,33
5524,User5524,81,34
5525,User5525,82,35
5526,User5526,83,36
5527,User5527,84,37
5528,User5528,85,38
5529,User5529,86,39
5530,User5530,87,40
5531,User5531,88,41
5532,User5532,89,42
5533,User5533,90,43
5534,User5534,91,44
5535,User5535,92,45
5536,User5536,93,46
5537,User5537,94,47
5538,User5538,95,48
5539,User5539,96,20
5540,User5540,97,21
5541,User5541,98,22
5542,User5542,99,23
5543,User5543,100,24
5544,User5544,80,25
5545,User5545,81,26
5546,User5546,82,27
5547,User5547,83,28
5548,User5548,84,29
5549,User5549,85,30
5550,User5550,86,31
5551,User5551,87,32
5552,User5552,88,33
5553,User5553,89,34
5554,User5554,90,35
5555,User5555,91,36
5556,User5556,92,37
5557,User5557,93,38
5558,User5558,94,39
5559,User5559,95,40
5560,User5560,96,41
5561,User5561,97,42
5562,User5562,98,43
5563,User5563,99,44
5564,User5564,100,45
5565,User5565,80,46
5566,User5566,81,47
5567,User5567,82,48
5568,User5568,83,20
5569,User5569,84,21
5570,User5570,85,22
5571,User5571,86,23
5572,User5572,87,24
5573,User5573,88,25
5574,User5574,89,26
5575,User5575,90,27
5576,User5576,91,28
5577,User5577,92,29
5578,User5578,93,30
5579,User5579,94,31
5580,User5580,95,32
5581,User5581,96,33
5582,User5582,97,34
5583,User5583,98,35
5584,User5584,99,36
5585,User5585,100,37
5586,User5586,80,38
5587,User5587,81,39
5588,User5588,82,40
5589,User5589,83,41
5590,User5590,84,42
5591,User5591,85,43
5592,User5592,86,44
5593,User5593,87,45
5594,User5594,88,46
5595,User5595,89,47
5596,User5596,90,48
5597,User5597,91,20
5598,User5598,92,21
5599,User5599,93,22
5600,User5600,94,23
5601,User5601,95,24
5602,User5602,96,25
5603,User5603,97,26
5604,User5604,98,27
5605,User5605,99,28
5606,User5606,100,29
5607,User5607,80,30
5608,User5608,81,31
5609,User5609,82,32
5610,User5610,83,33
5611,User5611,84,34
5612,User5612,85,35
5613,User5613,86,36
5614,User5614,87,37
5615,User5615,88,38
5616,User5616,89,39
5617,User5617,90,40
5618,User5618,91,41
5619,User5619,92,42
5620,User5620,93,43
5621,User5621,94,44
5622,User5622,95,45
5623,User5623,96,46
5624,User5624,97,47
5625,User5625,98,48
5626,User5626,99,20
5627,User5627,100,21
5628,User5628,80,22
5629,User5629,81,23
5630,User5630,82,24
5631,User5631,83,25
5632,User5632,84,26
5633,User5633,85,27
5634,User5634,86,28
5635,User5635,87,29
5636,User5636,88,30
5637,User5637,89,31
5638,User5638,90,32
5639,User5639,91,33
5640,User5640,92,34
5641,User5641,93,35
5642,User5642,94,36
5643,User5643,95,37
5644,User5644,96,38
5645,User5645,97,39
5646,User5646,98,40
5647,User5647,99,41
5648,User5648,100,42
5649,User5649,80,43
5650,User5650,81,44
5651,User5651,82,45
5652,User5652,83,46
5653,User5653,84,47
5654,User5654,85,48
5655,User5655,86,20
5656,User5656,87,21
5657,User5657,88,22
5658,User5658,89,23
5659,User5659,90,24
5660,User5660,91,25
5661,User5661,92,26
5662,User5662,93,27
5663,User5663,94,28
5664,User5664,95,29
5665,User5665,96,30
5666,User5666,97,31
5667,User5667,98,32
5668,User5668,99,33
5669,User5669,100,34
5670,User5670,80,35
5671,User5671,81,36
5672,User5672,82,37
5673,User5673,83,38
5674,User5674,84,39
5675,User5675,85,40
5676,User5676,86,41
5677,User5677,87,42
5678,User5678,88,43
5679,User5679,89,44
5680,User5680,90,45
5681,User5681,91,46
5682,User5682,92,47
5683,User5683,93,48
5684,User5684,94,20
5685,User5685,95,21
5686,User5686,96,22
5687,User5687,97,23
5688,User5688,98,24
5689,User5689,99,25
5690,User5690,100,26
5691,User5691,80,27
5692,User5692,81,28
5693,User5693,82,29
5694,User5694,83,30
5695,User5695,84,31
5696,User5696,85,32
5697,User5697,86,33
5698,User5698,87,34
5699,User5699,88,35
5700,User5700,89,36
5701,User5701,90,37
5702,User5702,91,38
5703,User5703,92,39
5704,User5704,93,40
5705,User5705,94,41
5706,User5706,95,42
5707,User5707,96,43
5708,User5708,97,44
5709,User5709,98,45
5710,User5710,99,46
5711,User5711,100,47
5712,User5712,80,48
5713,User5713,81,20
5714,User5714,82,21
5715,User5715,83,22
5716,User5716,84,23
5717,User5717,85,24
5718,User5718,86,25
5719,User5719,87,26
5720,User5720,88,27
5721,User5721,89,28
5722,User5722,90,29
5723,User5723,91,30
5724,User5724,92,31
5725,User5725,93,32
5726,User5726,94,33
5727,User5727,95,34
5728,User5728,96,35
5729,User5729,97,36
5730,User5730,98,37
5731,User5731,99,38
5732,User5732,100,39
5733,User5733,80,40
5734,User5734,81,41
5735,User5735,82,42
5736,User5736,83,43
5737,User5737,84,44
5738,User5738,85,45
5739,User5739,86,46
5740,User5740,87,47
5741,User5741,88,48
5742,User5742,89,20
5743,User5743,90,21
5744,User5744,91,22
5745,User5745,92,23
5746,User5746,93,24
5747,User5747,94,25
5748,User5748,95,26
5749,User5749,96,27
5750,User5750,97,28
5751,User5751,98,29
5752,User5752,99,30
5753,User5753,100,31
5754,User5754,80,32
5755,User5755,81,33
5756,User5756,82,34
5757,User5757,83,35
5758,User5758,84,36
5759,User5759,85,37
5760,User5760,86,38
5761,User5761,87,39
5762,User5762,88,40
5763,User5763,89,41
5764,User5764,90,42
5765,User5765,91,43
5766,User5766,92,44
5767,User5767,93,45
5768,User5768,94,46
5769,User5769,95,47
5770,User5770,96,48
5771,User5771,97,20
5772,User5772,98,21
5773,User5773,99,22
5774,User5774,100,23
5775,User5775,80,24
5776,User5776,81,25
5777,User5777,82,26
5778,User5778,83,27
5779,User5779,84,28
5780,User5780,85,29
5781,User5781,86,30
5782,User5782,87,31
5783,User5783,88,32
5784,User5784,89,33
5785,User5785,90,34
5786,User5786,91,35
5787,User5787,92,36
5788,User5788,93,37
5789,User5789,94,38
5790,User5790,95,39
5791,User5791,96,40
5792,User5792,97,41
5793,User5793,98,42
5794,User5794,99,43
5795,User5795,100,44
5796,User5796,80,45
5797,User5797,81,46
5798,User5798,82,47
5799,User5799,83,48
5800,User5800,84,20
5801,User5801,85,21
5802,User5802,86,22
5803,User5803,87,23
5804,User5804,88,24
5805,User5805,89,25
5806,User5806,90,26
5807,User5807,91,27
5808,User5808,92,28
5809,User5809,93,29
5810,User5810,94,30
5811,User5811,95,31
5812,User5812,96,32
5813,User5813,97,33
5814,User5814,98,34
5815,User5815,99,35
5816,User5816,100,36
5817,User5817,80,37
5818,User5818,81,38
5819,User5819,82,39
5820,User5820,83,40
5821,User5821,84,41
5822,User5822,85,42
5823,User5823,86,43
5824,User5824,87,44
5825,User5825,88,45
5826,User5826,89,46
5827,User5827,90,47
5828,User5828,91,48
5829,User5829,92,20
5830,User5830,93,21
5831,User5831,94,22
5832,User5832,95,23
5833,User5833,96,24
5834,User5834,97,25
5835,User5835,98,26
5836,User5836,99,27
5837,User5837,100,28
5838,User5838,80,29
5839,User5839,81,30
5840,User5840,82,31
5841,User5841,83,32
5842,User5842,84,33
5843,User5843,85,34
5844,User5844,86,35
5845,User5845,87,36
5846,User5846,88,37
5847,User5847,89,38
5848,User5848,90,39
5849,User5849,91,40
5850,User5850,92,41
5851,User5851,93,42
5852,User5852,94,43
5853,User5853,95,44
5854,User5854,96,45
5855,User5855,97,46
5856,User5856,98,47
5857,User5857,99,48
5858,User5858,100,20
5859,User5859,80,21
5860,User5860,81,22
5861,User5861,82,23
5862,User5862,83,24
5863,User5863,84,25
5864,User5864,85,26
5865,User5865,86,27
5866,User5866,87,28
5867,User5867,88,29
5868,User5868,89,30
5869,User5869,90,31
5870,User5870,91,32
5871,User5871,92,33
5872,User5872,93,34
5873,User5873,94,35
5874,User5874,95,36
5875,User5875,96,37
5876,User5876,97,38
5877,User5877,98,39
5878,User5878,99,40
5879,User5879,100,41
5880,User5880,80,42
5881,User5881,81,43
5882,User5882,82,44
5883,User5883,83,45
5884,User5884,84,46
5885,User5885,85,47
5886,User5886,86,48
5887,User5887,87,20
5888,User5888,88,21
5889,User5889,89,22
5890,User5890,90,23
5891,User5891,91,24
5892,User5892,92,25
5893,User5893,93,26
5894,User5894,94,27
5895,User5895,95,28
5896,User5896,96,29
5897,User5897,97,30
5898,User5898,98,31
5899,User5899,99,32
5900,User5900,100,33
5901,User5901,80,34
5902,User5902,81,35
5903,User5903,82,36
5904,User5904,83,37
5905,User5905,84,38
5906,User5906,85,39
5907,User5907,86,40
5908,User5908,87,41
5909,User5909,88,42
5910,User5910,89,43
5911,User5911,90,44
5912,User5912,91,45
5913,User5913,92,46
5914,User5914,93,47
5915,User5915,94,48
5916,User5916,95,20
5917,User5917,96,21
5918,User5918,97,22
5919,User5919,98,23
5920,User5920,99,24
5921,User5921,100,25
5922,User5922,80,26
5923,User5923,81,27
5924,User5924,82,28
5925,User5925,83,29
5926,User5926,84,30
5927,User5927,85,31
5928,User5928,86,32
5929,User5929,87,33
5930,User5930,88,34
5931,User5931,89,35
5932,User5932,90,36
5933,User5933,91,37
5934,User5934,92,38
5935,User5935,93,39
5936,User5936,94,40
5937,User5937,95,41
5938,User5938,96,42
5939,User5939,97,43
5940,User5940,98,44
5941,User5941,99,45
5942,User5942,100,46
5943,User5943,80,47
5944,User5944,81,48
5945,User5945,82,20
5946,User5946,83,21
5947,User5947,84,22
5948,User5948,85,23
5949,User5949,86,24
5950,User5950,87,25
5951,User5951,88,26
5952,User5952,89,27
5953,User5953,90,28
5954,User5954,91,29
5955,User5955,92,30
5956,User5956,93,31
5957,User5957,94,32
5958,User5958,95,33
5959,User5959,96,34
5960,User5960,97,35
5961,User5961,98,36
5962,User5962,99,37
5963,User5963,100,38
5964,User5964,80,39
5965,User5965,81,40
5966,User5966,82,41
5967,User5967,83,42
5968,User5968,84,43
5969,User5969,85,44
5970,User5970,86,45
5971,User5971,87,46
5972,User5972,88,47
5973,User5973,89,48
5974,User5974,90,20
5975,User5975,91,21
5976,User5976,92,22
5977,User5977,93,23
5978,User5978,94,24
5979,User5979,95,25
5980,User5980,96,26
5981,User5981,97,27
5982,User5982,98,28
5983,User5983,99,29
5984,User5984,100,30
5985,User5985,80,31
5986,User5986,81,32
5987,User5987,82,33
5988,User5988,83,34
5989,User5989,84,35
5990,User5990,85,36
5991,User5991,86,37
5992,User5992,87,38
5993,User5993,88,39
5994,User5994,89,40
5995,User5995,90,41
5996,User5996,91,42
5997,User5997,92,43
5998,User5998,93,44
5999,User5999,94,45
6000,User6000,95,46
6001,User6001,96,47
6002,User6002,97,48
6003,User6003,98,20
6004,User6004,99,21
6005,User6005,100,22
6006,User6006,80,23
6007,User6007,81,24
6008,User6008,82,25
6009,User6009,83,26
6010,User6010,84,27
6011,User6011,85,28
6012,User6012,86,29
6013,User6013,87,30
6014,User6014,88,31
6015,User6015,89,32
6016,User6016,90,33
6017,User6017,91,34
6018,User6018,92,35
6019,User6019,93,36
6020,User6020,94,37
6021,User6021,95,38
6022,User6022,96,39
6023,User6023,97,40
6024,User6024,98,41
6025,User6025,99,42
6026,User6026,100,43
6027,User6027,80,44
6028,User6028,81,45
6029,User6029,82,46
6030,User6030,83,47
6031,User6031,84,48
6032,User6032,85,20
6033,User6033,86,21
6034,User6034,87,22
6035,User6035,88,23
6036,User6036,89,24
6037,User6037,90,25
6038,User6038,91,26
6039,User6039,92,27
6040,User6040,93,28
6041,User6041,94,29
6042,User6042,95,30
6043,User6043,96,31
6044,User6044,97,32
6045,User6045,98,33
6046,User6046,99,34
6047,User6047,100,35
6048,User6048,80,36
6049,User6049,81,37
6050,User6050,82,38
6051,User6051,83,39
6052,User6052,84,40
6053,User6053,85,41
6054,User6054,86,42
6055,User6055,87,43
6056,User6056,88,44
6057,User6057,89,45
6058,User6058,90,46
6059,User6059,91,47
6060,User6060,92,48
6061,User6061,93,20
6062,User6062,94,21
6063,User6063,95,22
6064,User6064,96,23
6065,User6065,97,24
6066,User6066,98,25
6067,User6067,99,26
6068,User6068,100,27
6069,User6069,80,28
6070,User6070,81,29
6071,User6071,82,30
6072,User6072,83,31
6073,User6073,84,32
6074,User6074,85,33
6075,User6075,86,34
6076,User6076,87,35
6077,User6077,88,36
6078,User6078,89,37
6079,User6079,90,38
6080,User6080,91,39
6081,User6081,92,40
6082,User6082,93,41
6083,User6083,94,42
6084,User6084,95,43
6085,User6085,96,44
6086,User6086,97,45
6087,User6087,98,46
6088,User6088,99,47
6089,User6089,100,48
6090,User6090,80,20
6091,User6091,81,21
6092,User6092,82,22
6093,User6093,83,23
6094,User6094,84,24
6095,User6095,85,25
6096,User6096,86,26
6097,User6097,87,27
6098,User6098,88,28
6099,User6099,89,29
6100,User6100,90,30
6101,User6101,91,31
6102,User6102,92,32
6103,User6103,93,33
6104,User6104,94,34
6105,User6105,95,35
6106,User6106,96,36
6107,User6107,97,37
6108,User6108,98,38
6109,User6109,99,39
6110,User6110,100,40
6111,User6111,80,41
6112,User6112,81,42
6113,User6113,82,43
6114,User6114,83,44
6115,User6115,84,45
6116,User6116,85,46
6117,User6117,86,47
6118,User6118,87,48
6119,User6119,88,20
6120,User6120,89,21
6121,User6121,90,22
6122,User6122,91,23
6123,User6123,92,24
6124,User6124,93,25
6125,User6125,94,26
6126,User6126,95,27
6127,User6127,96,28
6128,User6128,97,29
6129,User6129,98,30
6130,User6130,99,31
6131,User6131,100,32
6132,User6132,80,33
6133,User6133,81,34
6134,User6134,82,35
6135,User6135,83,36
6136,User6136,84,37
6137,User6137,85,38
6138,User6138,86,39
6139,User6139,87,40
6140,User6140,88,41
6141,User6141,89,42
6142,User6142,90,43
6143,User6143,91,44
6144,User6144,92,45
6145,User6145,93,46
6146,User6146,94,47
6147,User6147,95,48
6148,User6148,96,20
6149,User6149,97,21
6150,User6150,98,22
6151,User6151,99,23
6152,User6152,100,24
6153,User6153,80,25
6154,User6154,81,26
6155,User6155,82,27
6156,User6156,83,28
6157,User6157,84,29
6158,User6158,85,30
6159,User6159,86,31
6160,User6160,87,32
6161,User6161,88,33
6162,User6162,89,34
6163,User6163,90,35
6164,User6164,91,36
6165,User6165,92,37
6166,User6166,93,38
6167,User6167,94,39
6168,User6168,95,40
6169,User6169,96,41
6170,User6170,97,42
6171,User6171,98,43
6172,User6172,99,44
6173,User6173,100,45
6174,User6174,80,46
6175,User6175,81,47
6176,User6176,82,48
6177,User6177,83,20
6178,User6178,84,21
6179,User6179,85,22
6180,User6180,86,23
6181,User6181,87,24
6182,User6182,88,25
6183,User6183,89,26
6184,User6184,90,27
6185,User6185,91,28
6186,User6186,92,29
6187,User6187,93,30
6188,User6188,94,31
6189,User6189,95,32
6190,User6190,96,33
6191,User6191,97,34
6192,User6192,98,35
6193,User6193,99,36
6194,User6194,100,37
6195,User6195,80,38
6196,User6196,81,39
6197,User6197,82,40
6198,User6198,83,41
6199,User6199,84,42
6200,User6200,85,43
6201,User6201,86,44
6202,User6202,87,45
6203,User6203,88,46
6204,User6204,89,47
6205,User6205,90,48
6206,User6206,91,20
6207,User6207,92,21
6208,User6208,93,22
6209,User6209,94,23
6210,User6210,95,24
6211,User6211,96,25
6212,User6212,97,26
6213,User6213,98,27
6214,User6214,99,28
6215,User6215,100,29
6216,User6216,80,30
6217,User6217,81,31
6218,User6218,82,32
6219,User6219,83,33
6220,User6220,84,34
6221,User6221,85,35
6222,User6222,86,36
6223,User6223,87,37
6224,User6224,88,38
6225,User6225,89,39
6226,User6226,90,40
6227,User6227,91,41
6228,User6228,92,42
6229,User6229,93,43
6230,User6230,94,44
6231,User6231,95,45
6232,User6232,96,46
6233,User6233,97,47
6234,User6234,98,48
6235,User6235,99,20
6236,User6236,100,21
6237,User6237,80,22
6238,User6238,81,23
6239,User6239,82,24
6240,User6240,83,25
6241,User6241,84,26
6242,User6242,85,27
6243,User6243,86,28
6244,User6244,87,29
6245,User6245,88,30
6246,User6246,89,31
6247,User6247,90,32
6248,User6248,91,33
6249,User6249,92,34
6250,User6250,93,35
6251,User6251,94,36
6252,User6252,95,37
6253,User6253,96,38
6254,User6254,97,39
6255,User6255,98,40
6256,User6256,99,41
6257,User6257,100,42
6258,User6258,80,43
6259,User6259,81,44
6260,User6260,82,45
6261,User6261,83,46
6262,User6262,84,47
6263,User6263,85,48
6264,User6264,86,20
6265,User6265,87,21
6266,User6266,88,22
6267,User6267,89,23
6268,User6268,90,24
6269,User6269,91,25
6270,User6270,92,26
6271,User6271,93,27
6272,User6272,94,28
6273,User6273,95,29
6274,User6274,96,30
6275,User6275,97,31
6276,User6276,98,32
6277,User6277,99,33
6278,User6278,100,34
6279,User6279,80,35
6280,User6280,81,36
6281,User6281,82,37
6282,User6282,83,38
6283,User6283,84,39
6284,User6284,85,40
6285,User6285,86,41
6286,User6286,87,42
6287,User6287,88,43
6288,User6288,89,44
6289,User6289,90,45
6290,User6290,91,46
6291,User6291,92,47
6292,User6292,93,48
6293,User6293,94,20
6294,User6294,95,21
6295,User6295,96,22
6296,User6296,97,23
6297,User6297,98,24
6298,User6298,99,25
6299,User6299,100,26
6300,User6300,80,27
6301,User6301,81,28
6302,User6302,82,29
6303,User6303,83,30
6304,User6304,84,31
6305,User6305,85,32
6306,User6306,86,33
6307,User6307,87,34
6308,User6308,88,35
6309,User6309,89,36
6310,User6310,90,37
6311,User6311,91,38
6312,User6312,92,39
6313,User6313,93,40
6314,User6314,94,41
6315,User6315,95,42
6316,User6316,96,43
6317,User6317,97,44
6318,User6318,98,45
6319,User6319,99,46
6320,User6320,100,47
6321,User6321,80,48
6322,User6322,81,20
6323,User6323,82,21
6324,User6324,83,22
6325,User6325,84,23
6326,User6326,85,24
6327,User6327,86,25
6328,User6328,87,26
6329,User6329,88,27
6330,User6330,89,28
6331,User6331,90,29
6332,User6332,91,30
6333,User6333,92,31
6334,User6334,93,32
6335,User6335,94,33
6336,User6336,95,34
6337,User6337,96,35
6338,User6338,97,36
6339,User6339,98,37
6340,User6340,99,38
6341,User6341,100,39
6342,User6342,80,40
6343,User6343,81,41
6344,User6344,82,42
6345,User6345,83,43
6346,User6346,84,44
6347,User6347,85,45
6348,User6348,86,46
6349,User6349,87,47
6350,User6350,88,48
6351,User6351,89,20
6352,User6352,90,21
6353,User6353,91,22
6354,User6354,92,23
6355,User6355,93,24
6356,User6356,94,25
6357,User6357,95,26
6358,User6358,96,27
6359,User6359,97,28
6360,User6360,98,29
6361,User6361,99,30
6362,User6362,100,31
6363,User6363,80,32
6364,User6364,81,33
6365,User6365,82,34
6366,User6366,83,35
6367,User6367,84,36
6368,User6368,85,37
6369,User6369,86,38
6370,User6370,87,39
6371,User6371,88,40
6372,User6372,89,41
6373,User6373,90,42
6374,User6374,91,43
6375,User6375,92,44
6376,User6376,93,45
6377,User6377,94,46
6378,User6378,95,47
6379,User6379,96,48
6380,User6380,97,20
6381,User6381,98,21
6382,User6382,99,22
6383,User6383,100,23
6384,User6384,80,24
6385,User6385,81,25
